q_id,lang,generation_idx,original_lang,judge,correct
187,id,0,hi,Qwen/Qwen3.5-27B,True
20,de,0,he,Qwen/Qwen3.5-27B,True
188,es,0,hi,Qwen/Qwen3.5-27B,True
102,de,0,es,Qwen/Qwen3.5-27B,True
493,en,0,zh,Qwen/Qwen3.5-27B,True
99,es,0,es,Qwen/Qwen3.5-27B,True
493,it,0,zh,Qwen/Qwen3.5-27B,True
188,it,0,hi,Qwen/Qwen3.5-27B,True
102,es,0,es,Qwen/Qwen3.5-27B,True
113,it,0,es,zai-org/GLM-4.7-Flash,False
131,de,0,es,zai-org/GLM-4.7-Flash,False
131,fr,0,es,zai-org/GLM-4.7-Flash,False
113,en,0,es,zai-org/GLM-4.7-Flash,False
131,it,0,es,zai-org/GLM-4.7-Flash,False
33,zh,0,en,zai-org/GLM-4.7-Flash,True
78,en,0,de,zai-org/GLM-4.7-Flash,False
274,en,0,id,zai-org/GLM-4.7-Flash,False
502,en,0,zh,zai-org/GLM-4.7-Flash,False
78,de,0,de,zai-org/GLM-4.7-Flash,False
502,it,0,zh,zai-org/GLM-4.7-Flash,False
113,de,0,es,zai-org/GLM-4.7-Flash,False
113,fr,0,es,zai-org/GLM-4.7-Flash,False
274,fr,0,id,zai-org/GLM-4.7-Flash,False
33,it,0,en,zai-org/GLM-4.7-Flash,True
78,id,0,de,zai-org/GLM-4.7-Flash,False
502,es,0,zh,zai-org/GLM-4.7-Flash,False
113,ja,0,es,zai-org/GLM-4.7-Flash,False
131,es,0,es,zai-org/GLM-4.7-Flash,False
502,de,0,zh,zai-org/GLM-4.7-Flash,False
113,es,0,es,zai-org/GLM-4.7-Flash,False
33,es,0,en,zai-org/GLM-4.7-Flash,True
274,es,0,id,zai-org/GLM-4.7-Flash,False
274,de,0,id,zai-org/GLM-4.7-Flash,False
33,id,0,en,zai-org/GLM-4.7-Flash,True
502,hi,0,zh,zai-org/GLM-4.7-Flash,False
78,it,0,de,zai-org/GLM-4.7-Flash,False
131,en,0,es,zai-org/GLM-4.7-Flash,False
502,ja,0,zh,zai-org/GLM-4.7-Flash,False
33,de,0,en,zai-org/GLM-4.7-Flash,True
113,id,0,es,zai-org/GLM-4.7-Flash,False
78,fr,0,de,zai-org/GLM-4.7-Flash,False
78,zh,0,de,zai-org/GLM-4.7-Flash,False
131,id,0,es,zai-org/GLM-4.7-Flash,True
131,ja,0,es,zai-org/GLM-4.7-Flash,False
131,hi,0,es,zai-org/GLM-4.7-Flash,False
33,ja,0,en,zai-org/GLM-4.7-Flash,True
185,en,0,hi,zai-org/GLM-4.7-Flash,False
502,fr,0,zh,zai-org/GLM-4.7-Flash,False
78,ja,0,de,zai-org/GLM-4.7-Flash,False
113,hi,0,es,zai-org/GLM-4.7-Flash,False
185,ja,0,hi,zai-org/GLM-4.7-Flash,False
185,it,0,hi,zai-org/GLM-4.7-Flash,False
502,id,0,zh,zai-org/GLM-4.7-Flash,False
185,de,0,hi,zai-org/GLM-4.7-Flash,False
502,zh,0,zh,zai-org/GLM-4.7-Flash,False
185,id,0,hi,zai-org/GLM-4.7-Flash,False
274,id,0,id,zai-org/GLM-4.7-Flash,False
185,zh,0,hi,zai-org/GLM-4.7-Flash,False
33,en,0,en,zai-org/GLM-4.7-Flash,True
78,es,0,de,zai-org/GLM-4.7-Flash,False
321,en,0,it,zai-org/GLM-4.7-Flash,False
185,hi,0,hi,zai-org/GLM-4.7-Flash,False
274,zh,0,id,zai-org/GLM-4.7-Flash,False
78,hi,0,de,zai-org/GLM-4.7-Flash,False
261,de,0,id,zai-org/GLM-4.7-Flash,False
9,de,0,he,zai-org/GLM-4.7-Flash,False
9,en,0,he,zai-org/GLM-4.7-Flash,False
274,ja,0,id,zai-org/GLM-4.7-Flash,False
274,it,0,id,zai-org/GLM-4.7-Flash,False
321,id,0,it,zai-org/GLM-4.7-Flash,False
321,fr,0,it,zai-org/GLM-4.7-Flash,False
33,fr,0,en,zai-org/GLM-4.7-Flash,True
185,fr,0,hi,zai-org/GLM-4.7-Flash,False
9,it,0,he,zai-org/GLM-4.7-Flash,False
185,es,0,hi,zai-org/GLM-4.7-Flash,False
261,hi,0,id,zai-org/GLM-4.7-Flash,False
261,zh,0,id,zai-org/GLM-4.7-Flash,False
9,id,0,he,zai-org/GLM-4.7-Flash,False
321,es,0,it,zai-org/GLM-4.7-Flash,False
113,zh,0,es,zai-org/GLM-4.7-Flash,False
9,fr,0,he,zai-org/GLM-4.7-Flash,False
9,hi,0,he,zai-org/GLM-4.7-Flash,False
321,de,0,it,zai-org/GLM-4.7-Flash,False
9,es,0,he,zai-org/GLM-4.7-Flash,False
261,es,0,id,zai-org/GLM-4.7-Flash,True
261,it,0,id,zai-org/GLM-4.7-Flash,False
497,en,0,zh,zai-org/GLM-4.7-Flash,True
321,zh,0,it,zai-org/GLM-4.7-Flash,False
321,ja,0,it,zai-org/GLM-4.7-Flash,False
281,it,0,id,zai-org/GLM-4.7-Flash,True
497,es,0,zh,zai-org/GLM-4.7-Flash,True
261,id,0,id,zai-org/GLM-4.7-Flash,True
497,id,0,zh,zai-org/GLM-4.7-Flash,True
9,ja,0,he,zai-org/GLM-4.7-Flash,False
321,hi,0,it,zai-org/GLM-4.7-Flash,False
318,it,0,it,zai-org/GLM-4.7-Flash,False
318,fr,0,it,zai-org/GLM-4.7-Flash,True
497,fr,0,zh,zai-org/GLM-4.7-Flash,True
321,it,0,it,zai-org/GLM-4.7-Flash,True
281,es,0,id,zai-org/GLM-4.7-Flash,True
497,it,0,zh,zai-org/GLM-4.7-Flash,True
281,en,0,id,zai-org/GLM-4.7-Flash,False
281,ja,0,id,zai-org/GLM-4.7-Flash,True
318,zh,0,it,zai-org/GLM-4.7-Flash,False
497,ja,0,zh,zai-org/GLM-4.7-Flash,True
318,es,0,it,zai-org/GLM-4.7-Flash,False
497,de,0,zh,zai-org/GLM-4.7-Flash,True
274,hi,0,id,zai-org/GLM-4.7-Flash,False
318,de,0,it,zai-org/GLM-4.7-Flash,True
497,zh,0,zh,zai-org/GLM-4.7-Flash,True
261,en,0,id,zai-org/GLM-4.7-Flash,False
281,fr,0,id,zai-org/GLM-4.7-Flash,True
9,zh,0,he,zai-org/GLM-4.7-Flash,False
474,zh,0,zh,zai-org/GLM-4.7-Flash,True
474,fr,0,zh,zai-org/GLM-4.7-Flash,False
131,zh,0,es,zai-org/GLM-4.7-Flash,False
474,de,0,zh,zai-org/GLM-4.7-Flash,False
318,id,0,it,zai-org/GLM-4.7-Flash,True
281,id,0,id,zai-org/GLM-4.7-Flash,True
261,ja,0,id,zai-org/GLM-4.7-Flash,False
30,en,0,en,zai-org/GLM-4.7-Flash,False
474,en,0,zh,zai-org/GLM-4.7-Flash,False
318,ja,0,it,zai-org/GLM-4.7-Flash,True
474,id,0,zh,zai-org/GLM-4.7-Flash,False
281,hi,0,id,zai-org/GLM-4.7-Flash,False
474,es,0,zh,zai-org/GLM-4.7-Flash,True
318,en,0,it,zai-org/GLM-4.7-Flash,False
101,en,0,es,zai-org/GLM-4.7-Flash,True
497,hi,0,zh,zai-org/GLM-4.7-Flash,False
474,hi,0,zh,zai-org/GLM-4.7-Flash,False
30,de,0,en,zai-org/GLM-4.7-Flash,False
261,fr,0,id,zai-org/GLM-4.7-Flash,False
101,es,0,es,zai-org/GLM-4.7-Flash,False
355,en,0,ja,zai-org/GLM-4.7-Flash,False
474,it,0,zh,zai-org/GLM-4.7-Flash,False
281,de,0,id,zai-org/GLM-4.7-Flash,False
281,zh,0,id,zai-org/GLM-4.7-Flash,False
30,ja,0,en,zai-org/GLM-4.7-Flash,False
249,en,0,hi,zai-org/GLM-4.7-Flash,False
101,de,0,es,zai-org/GLM-4.7-Flash,False
172,en,0,fr,zai-org/GLM-4.7-Flash,False
101,zh,0,es,zai-org/GLM-4.7-Flash,False
474,ja,0,zh,zai-org/GLM-4.7-Flash,True
101,fr,0,es,zai-org/GLM-4.7-Flash,False
101,id,0,es,zai-org/GLM-4.7-Flash,False
30,it,0,en,zai-org/GLM-4.7-Flash,False
30,hi,0,en,zai-org/GLM-4.7-Flash,False
101,ja,0,es,zai-org/GLM-4.7-Flash,False
249,id,0,hi,zai-org/GLM-4.7-Flash,False
101,hi,0,es,zai-org/GLM-4.7-Flash,False
30,fr,0,en,zai-org/GLM-4.7-Flash,False
172,es,0,fr,zai-org/GLM-4.7-Flash,False
172,fr,0,fr,zai-org/GLM-4.7-Flash,False
249,es,0,hi,zai-org/GLM-4.7-Flash,False
355,es,0,ja,zai-org/GLM-4.7-Flash,False
30,es,0,en,zai-org/GLM-4.7-Flash,False
30,zh,0,en,zai-org/GLM-4.7-Flash,False
249,fr,0,hi,zai-org/GLM-4.7-Flash,False
249,de,0,hi,zai-org/GLM-4.7-Flash,False
355,id,0,ja,zai-org/GLM-4.7-Flash,False
249,zh,0,hi,zai-org/GLM-4.7-Flash,False
172,de,0,fr,zai-org/GLM-4.7-Flash,False
355,zh,0,ja,zai-org/GLM-4.7-Flash,False
249,it,0,hi,zai-org/GLM-4.7-Flash,False
172,hi,0,fr,zai-org/GLM-4.7-Flash,False
172,id,0,fr,zai-org/GLM-4.7-Flash,False
249,ja,0,hi,zai-org/GLM-4.7-Flash,False
355,hi,0,ja,zai-org/GLM-4.7-Flash,False
172,ja,0,fr,zai-org/GLM-4.7-Flash,False
172,it,0,fr,zai-org/GLM-4.7-Flash,True
172,zh,0,fr,zai-org/GLM-4.7-Flash,False
346,de,0,ja,zai-org/GLM-4.7-Flash,False
0,fr,0,he,zai-org/GLM-4.7-Flash,False
0,es,0,he,zai-org/GLM-4.7-Flash,False
318,hi,0,it,zai-org/GLM-4.7-Flash,False
0,de,0,he,zai-org/GLM-4.7-Flash,False
355,it,0,ja,zai-org/GLM-4.7-Flash,False
0,en,0,he,zai-org/GLM-4.7-Flash,False
249,hi,0,hi,zai-org/GLM-4.7-Flash,False
0,zh,0,he,zai-org/GLM-4.7-Flash,False
0,it,0,he,zai-org/GLM-4.7-Flash,False
346,ja,0,ja,zai-org/GLM-4.7-Flash,False
11,de,0,he,zai-org/GLM-4.7-Flash,False
375,ja,0,ko,zai-org/GLM-4.7-Flash,False
0,id,0,he,zai-org/GLM-4.7-Flash,False
346,es,0,ja,zai-org/GLM-4.7-Flash,False
375,zh,0,ko,zai-org/GLM-4.7-Flash,False
375,id,0,ko,zai-org/GLM-4.7-Flash,False
375,es,0,ko,zai-org/GLM-4.7-Flash,False
346,it,0,ja,zai-org/GLM-4.7-Flash,False
346,fr,0,ja,zai-org/GLM-4.7-Flash,False
375,fr,0,ko,zai-org/GLM-4.7-Flash,False
375,en,0,ko,zai-org/GLM-4.7-Flash,False
93,en,0,de,zai-org/GLM-4.7-Flash,False
11,en,0,he,zai-org/GLM-4.7-Flash,False
0,ja,0,he,zai-org/GLM-4.7-Flash,False
93,fr,0,de,zai-org/GLM-4.7-Flash,False
346,id,0,ja,zai-org/GLM-4.7-Flash,False
346,zh,0,ja,zai-org/GLM-4.7-Flash,False
93,id,0,de,zai-org/GLM-4.7-Flash,False
11,es,0,he,zai-org/GLM-4.7-Flash,False
93,de,0,de,zai-org/GLM-4.7-Flash,False
375,it,0,ko,zai-org/GLM-4.7-Flash,False
33,hi,0,en,zai-org/GLM-4.7-Flash,False
93,ja,0,de,zai-org/GLM-4.7-Flash,False
346,en,0,ja,zai-org/GLM-4.7-Flash,False
11,ja,0,he,zai-org/GLM-4.7-Flash,False
30,id,0,en,zai-org/GLM-4.7-Flash,False
355,fr,0,ja,zai-org/GLM-4.7-Flash,True
0,hi,0,he,zai-org/GLM-4.7-Flash,False
375,de,0,ko,zai-org/GLM-4.7-Flash,False
11,fr,0,he,zai-org/GLM-4.7-Flash,False
93,es,0,de,zai-org/GLM-4.7-Flash,False
355,ja,0,ja,zai-org/GLM-4.7-Flash,False
93,hi,0,de,zai-org/GLM-4.7-Flash,False
355,de,0,ja,zai-org/GLM-4.7-Flash,True
101,it,0,es,zai-org/GLM-4.7-Flash,True
11,zh,0,he,zai-org/GLM-4.7-Flash,False
93,zh,0,de,zai-org/GLM-4.7-Flash,False
93,it,0,de,zai-org/GLM-4.7-Flash,False
11,it,0,he,zai-org/GLM-4.7-Flash,False
11,id,0,he,zai-org/GLM-4.7-Flash,False
346,hi,0,ja,zai-org/GLM-4.7-Flash,False
482,en,0,zh,zai-org/GLM-4.7-Flash,False
182,es,0,fr,zai-org/GLM-4.7-Flash,False
482,id,0,zh,zai-org/GLM-4.7-Flash,True
265,it,0,id,zai-org/GLM-4.7-Flash,False
482,de,0,zh,zai-org/GLM-4.7-Flash,False
265,id,0,id,zai-org/GLM-4.7-Flash,False
265,fr,0,id,zai-org/GLM-4.7-Flash,False
195,es,0,hi,zai-org/GLM-4.7-Flash,False
182,en,0,fr,zai-org/GLM-4.7-Flash,False
265,en,0,id,zai-org/GLM-4.7-Flash,False
420,de,0,pt,zai-org/GLM-4.7-Flash,False
265,de,0,id,zai-org/GLM-4.7-Flash,False
420,en,0,pt,zai-org/GLM-4.7-Flash,False
182,ja,0,fr,zai-org/GLM-4.7-Flash,False
420,id,0,pt,zai-org/GLM-4.7-Flash,False
482,it,0,zh,zai-org/GLM-4.7-Flash,True
195,en,0,hi,zai-org/GLM-4.7-Flash,False
265,es,0,id,zai-org/GLM-4.7-Flash,False
11,hi,0,he,zai-org/GLM-4.7-Flash,False
265,ja,0,id,zai-org/GLM-4.7-Flash,False
420,fr,0,pt,zai-org/GLM-4.7-Flash,False
420,es,0,pt,zai-org/GLM-4.7-Flash,False
420,it,0,pt,zai-org/GLM-4.7-Flash,False
265,zh,0,id,zai-org/GLM-4.7-Flash,False
182,id,0,fr,zai-org/GLM-4.7-Flash,False
482,es,0,zh,zai-org/GLM-4.7-Flash,False
420,zh,0,pt,zai-org/GLM-4.7-Flash,False
182,fr,0,fr,zai-org/GLM-4.7-Flash,False
195,it,0,hi,zai-org/GLM-4.7-Flash,False
182,hi,0,fr,zai-org/GLM-4.7-Flash,False
375,hi,0,ko,zai-org/GLM-4.7-Flash,False
420,hi,0,pt,zai-org/GLM-4.7-Flash,False
182,it,0,fr,zai-org/GLM-4.7-Flash,False
482,zh,0,zh,zai-org/GLM-4.7-Flash,False
182,zh,0,fr,zai-org/GLM-4.7-Flash,False
420,ja,0,pt,zai-org/GLM-4.7-Flash,False
482,ja,0,zh,zai-org/GLM-4.7-Flash,True
182,de,0,fr,zai-org/GLM-4.7-Flash,False
195,de,0,hi,zai-org/GLM-4.7-Flash,False
482,hi,0,zh,zai-org/GLM-4.7-Flash,False
209,en,0,hi,zai-org/GLM-4.7-Flash,False
195,zh,0,hi,zai-org/GLM-4.7-Flash,False
209,ja,0,hi,zai-org/GLM-4.7-Flash,True
55,en,0,en,zai-org/GLM-4.7-Flash,True
55,zh,0,en,zai-org/GLM-4.7-Flash,True
227,en,0,hi,zai-org/GLM-4.7-Flash,False
55,fr,0,en,zai-org/GLM-4.7-Flash,True
195,ja,0,hi,zai-org/GLM-4.7-Flash,False
55,it,0,en,zai-org/GLM-4.7-Flash,False
265,hi,0,id,zai-org/GLM-4.7-Flash,False
18,es,0,he,zai-org/GLM-4.7-Flash,False
209,fr,0,hi,zai-org/GLM-4.7-Flash,True
55,es,0,en,zai-org/GLM-4.7-Flash,True
209,hi,0,hi,zai-org/GLM-4.7-Flash,False
18,fr,0,he,zai-org/GLM-4.7-Flash,False
18,ja,0,he,zai-org/GLM-4.7-Flash,True
18,id,0,he,zai-org/GLM-4.7-Flash,False
227,de,0,hi,zai-org/GLM-4.7-Flash,True
18,en,0,he,zai-org/GLM-4.7-Flash,False
227,fr,0,hi,zai-org/GLM-4.7-Flash,True
227,id,0,hi,zai-org/GLM-4.7-Flash,True
195,id,0,hi,zai-org/GLM-4.7-Flash,False
55,de,0,en,zai-org/GLM-4.7-Flash,False
227,hi,0,hi,zai-org/GLM-4.7-Flash,False
227,zh,0,hi,zai-org/GLM-4.7-Flash,True
227,it,0,hi,zai-org/GLM-4.7-Flash,True
55,hi,0,en,zai-org/GLM-4.7-Flash,False
209,id,0,hi,zai-org/GLM-4.7-Flash,False
18,de,0,he,zai-org/GLM-4.7-Flash,False
227,ja,0,hi,zai-org/GLM-4.7-Flash,False
431,es,0,pt,zai-org/GLM-4.7-Flash,False
431,de,0,pt,zai-org/GLM-4.7-Flash,False
18,hi,0,he,zai-org/GLM-4.7-Flash,False
18,it,0,he,zai-org/GLM-4.7-Flash,False
431,it,0,pt,zai-org/GLM-4.7-Flash,False
209,it,0,hi,zai-org/GLM-4.7-Flash,False
431,en,0,pt,zai-org/GLM-4.7-Flash,False
431,id,0,pt,zai-org/GLM-4.7-Flash,False
195,fr,0,hi,zai-org/GLM-4.7-Flash,False
39,en,0,en,zai-org/GLM-4.7-Flash,False
209,es,0,hi,zai-org/GLM-4.7-Flash,True
431,ja,0,pt,zai-org/GLM-4.7-Flash,False
431,fr,0,pt,zai-org/GLM-4.7-Flash,False
227,es,0,hi,zai-org/GLM-4.7-Flash,True
55,id,0,en,zai-org/GLM-4.7-Flash,True
18,zh,0,he,zai-org/GLM-4.7-Flash,False
431,zh,0,pt,zai-org/GLM-4.7-Flash,False
39,de,0,en,zai-org/GLM-4.7-Flash,False
431,hi,0,pt,zai-org/GLM-4.7-Flash,False
415,en,0,pt,zai-org/GLM-4.7-Flash,False
39,it,0,en,zai-org/GLM-4.7-Flash,False
39,id,0,en,zai-org/GLM-4.7-Flash,False
415,es,0,pt,zai-org/GLM-4.7-Flash,False
175,fr,0,fr,zai-org/GLM-4.7-Flash,False
39,es,0,en,zai-org/GLM-4.7-Flash,False
175,de,0,fr,zai-org/GLM-4.7-Flash,False
154,ja,0,fr,zai-org/GLM-4.7-Flash,False
415,it,0,pt,zai-org/GLM-4.7-Flash,False
415,zh,0,pt,zai-org/GLM-4.7-Flash,False
175,es,0,fr,zai-org/GLM-4.7-Flash,False
39,fr,0,en,zai-org/GLM-4.7-Flash,False
175,it,0,fr,zai-org/GLM-4.7-Flash,False
154,en,0,fr,zai-org/GLM-4.7-Flash,False
39,ja,0,en,zai-org/GLM-4.7-Flash,False
209,de,0,hi,zai-org/GLM-4.7-Flash,False
175,en,0,fr,zai-org/GLM-4.7-Flash,False
415,id,0,pt,zai-org/GLM-4.7-Flash,False
415,fr,0,pt,zai-org/GLM-4.7-Flash,False
39,zh,0,en,zai-org/GLM-4.7-Flash,False
209,zh,0,hi,zai-org/GLM-4.7-Flash,False
175,id,0,fr,zai-org/GLM-4.7-Flash,False
195,hi,0,hi,zai-org/GLM-4.7-Flash,False
415,de,0,pt,zai-org/GLM-4.7-Flash,False
154,id,0,fr,zai-org/GLM-4.7-Flash,False
39,hi,0,en,zai-org/GLM-4.7-Flash,False
505,fr,0,zh,zai-org/GLM-4.7-Flash,False
415,ja,0,pt,zai-org/GLM-4.7-Flash,False
154,zh,0,fr,zai-org/GLM-4.7-Flash,False
505,en,0,zh,zai-org/GLM-4.7-Flash,True
154,es,0,fr,zai-org/GLM-4.7-Flash,False
505,de,0,zh,zai-org/GLM-4.7-Flash,True
505,id,0,zh,zai-org/GLM-4.7-Flash,True
154,it,0,fr,zai-org/GLM-4.7-Flash,False
154,fr,0,fr,zai-org/GLM-4.7-Flash,False
505,es,0,zh,zai-org/GLM-4.7-Flash,False
415,hi,0,pt,zai-org/GLM-4.7-Flash,False
505,it,0,zh,zai-org/GLM-4.7-Flash,True
154,de,0,fr,zai-org/GLM-4.7-Flash,False
76,en,0,de,zai-org/GLM-4.7-Flash,False
401,es,0,pt,zai-org/GLM-4.7-Flash,False
175,zh,0,fr,zai-org/GLM-4.7-Flash,False
505,zh,0,zh,zai-org/GLM-4.7-Flash,True
175,ja,0,fr,zai-org/GLM-4.7-Flash,False
505,ja,0,zh,zai-org/GLM-4.7-Flash,False
401,en,0,pt,zai-org/GLM-4.7-Flash,True
76,es,0,de,zai-org/GLM-4.7-Flash,False
76,hi,0,de,zai-org/GLM-4.7-Flash,False
175,hi,0,fr,zai-org/GLM-4.7-Flash,False
401,ja,0,pt,zai-org/GLM-4.7-Flash,False
55,ja,0,en,zai-org/GLM-4.7-Flash,False
76,fr,0,de,zai-org/GLM-4.7-Flash,False
76,it,0,de,zai-org/GLM-4.7-Flash,False
401,zh,0,pt,zai-org/GLM-4.7-Flash,False
320,fr,0,it,zai-org/GLM-4.7-Flash,False
336,de,0,ja,zai-org/GLM-4.7-Flash,False
336,fr,0,ja,zai-org/GLM-4.7-Flash,False
336,en,0,ja,zai-org/GLM-4.7-Flash,False
76,zh,0,de,zai-org/GLM-4.7-Flash,False
320,it,0,it,zai-org/GLM-4.7-Flash,False
320,es,0,it,zai-org/GLM-4.7-Flash,False
193,fr,0,hi,zai-org/GLM-4.7-Flash,False
336,hi,0,ja,zai-org/GLM-4.7-Flash,False
320,en,0,it,zai-org/GLM-4.7-Flash,False
482,fr,0,zh,zai-org/GLM-4.7-Flash,False
336,es,0,ja,zai-org/GLM-4.7-Flash,False
505,hi,0,zh,zai-org/GLM-4.7-Flash,False
193,de,0,hi,zai-org/GLM-4.7-Flash,False
193,it,0,hi,zai-org/GLM-4.7-Flash,False
193,en,0,hi,zai-org/GLM-4.7-Flash,False
193,id,0,hi,zai-org/GLM-4.7-Flash,False
76,de,0,de,zai-org/GLM-4.7-Flash,False
76,id,0,de,zai-org/GLM-4.7-Flash,False
154,hi,0,fr,zai-org/GLM-4.7-Flash,False
336,it,0,ja,zai-org/GLM-4.7-Flash,False
203,de,0,hi,zai-org/GLM-4.7-Flash,False
320,id,0,it,zai-org/GLM-4.7-Flash,False
320,zh,0,it,zai-org/GLM-4.7-Flash,False
320,ja,0,it,zai-org/GLM-4.7-Flash,False
401,it,0,pt,zai-org/GLM-4.7-Flash,False
336,zh,0,ja,zai-org/GLM-4.7-Flash,False
320,de,0,it,zai-org/GLM-4.7-Flash,False
336,ja,0,ja,zai-org/GLM-4.7-Flash,False
76,ja,0,de,zai-org/GLM-4.7-Flash,False
336,id,0,ja,zai-org/GLM-4.7-Flash,False
193,es,0,hi,zai-org/GLM-4.7-Flash,False
193,zh,0,hi,zai-org/GLM-4.7-Flash,False
193,ja,0,hi,zai-org/GLM-4.7-Flash,False
401,fr,0,pt,zai-org/GLM-4.7-Flash,False
320,hi,0,it,zai-org/GLM-4.7-Flash,False
401,hi,0,pt,zai-org/GLM-4.7-Flash,False
73,fr,0,de,zai-org/GLM-4.7-Flash,True
203,fr,0,hi,zai-org/GLM-4.7-Flash,False
203,ja,0,hi,zai-org/GLM-4.7-Flash,False
73,en,0,de,zai-org/GLM-4.7-Flash,True
203,en,0,hi,zai-org/GLM-4.7-Flash,False
501,ja,0,zh,zai-org/GLM-4.7-Flash,False
203,hi,0,hi,zai-org/GLM-4.7-Flash,False
401,de,0,pt,zai-org/GLM-4.7-Flash,False
501,en,0,zh,zai-org/GLM-4.7-Flash,False
203,it,0,hi,zai-org/GLM-4.7-Flash,False
501,es,0,zh,zai-org/GLM-4.7-Flash,True
501,zh,0,zh,zai-org/GLM-4.7-Flash,False
501,it,0,zh,zai-org/GLM-4.7-Flash,False
203,es,0,hi,zai-org/GLM-4.7-Flash,False
203,id,0,hi,zai-org/GLM-4.7-Flash,False
203,zh,0,hi,zai-org/GLM-4.7-Flash,False
501,id,0,zh,zai-org/GLM-4.7-Flash,False
501,de,0,zh,zai-org/GLM-4.7-Flash,False
73,de,0,de,zai-org/GLM-4.7-Flash,False
225,en,0,hi,zai-org/GLM-4.7-Flash,False
73,it,0,de,zai-org/GLM-4.7-Flash,False
63,en,0,en,zai-org/GLM-4.7-Flash,False
501,fr,0,zh,zai-org/GLM-4.7-Flash,True
73,zh,0,de,zai-org/GLM-4.7-Flash,False
501,hi,0,zh,zai-org/GLM-4.7-Flash,False
225,es,0,hi,zai-org/GLM-4.7-Flash,False
73,es,0,de,zai-org/GLM-4.7-Flash,False
225,de,0,hi,zai-org/GLM-4.7-Flash,False
278,en,0,id,zai-org/GLM-4.7-Flash,False
73,id,0,de,zai-org/GLM-4.7-Flash,True
193,hi,0,hi,zai-org/GLM-4.7-Flash,False
63,es,0,en,zai-org/GLM-4.7-Flash,False
225,it,0,hi,zai-org/GLM-4.7-Flash,False
278,de,0,id,zai-org/GLM-4.7-Flash,False
225,ja,0,hi,zai-org/GLM-4.7-Flash,False
278,ja,0,id,zai-org/GLM-4.7-Flash,False
278,id,0,id,zai-org/GLM-4.7-Flash,False
63,fr,0,en,zai-org/GLM-4.7-Flash,False
63,zh,0,en,zai-org/GLM-4.7-Flash,False
225,fr,0,hi,zai-org/GLM-4.7-Flash,False
225,id,0,hi,zai-org/GLM-4.7-Flash,False
73,ja,0,de,zai-org/GLM-4.7-Flash,False
225,zh,0,hi,zai-org/GLM-4.7-Flash,False
63,de,0,en,zai-org/GLM-4.7-Flash,False
278,it,0,id,zai-org/GLM-4.7-Flash,False
307,en,0,it,zai-org/GLM-4.7-Flash,False
153,en,0,fr,zai-org/GLM-4.7-Flash,False
73,hi,0,de,zai-org/GLM-4.7-Flash,False
63,hi,0,en,zai-org/GLM-4.7-Flash,False
63,id,0,en,zai-org/GLM-4.7-Flash,False
278,zh,0,id,zai-org/GLM-4.7-Flash,False
278,es,0,id,zai-org/GLM-4.7-Flash,False
307,fr,0,it,zai-org/GLM-4.7-Flash,False
225,hi,0,hi,zai-org/GLM-4.7-Flash,False
70,it,0,de,zai-org/GLM-4.7-Flash,False
307,id,0,it,zai-org/GLM-4.7-Flash,False
70,de,0,de,zai-org/GLM-4.7-Flash,False
63,it,0,en,zai-org/GLM-4.7-Flash,False
374,en,0,ko,zai-org/GLM-4.7-Flash,False
153,de,0,fr,zai-org/GLM-4.7-Flash,False
307,ja,0,it,zai-org/GLM-4.7-Flash,False
307,it,0,it,zai-org/GLM-4.7-Flash,False
307,es,0,it,zai-org/GLM-4.7-Flash,False
307,de,0,it,zai-org/GLM-4.7-Flash,False
70,id,0,de,zai-org/GLM-4.7-Flash,False
278,hi,0,id,zai-org/GLM-4.7-Flash,False
70,es,0,de,zai-org/GLM-4.7-Flash,False
278,fr,0,id,zai-org/GLM-4.7-Flash,False
307,hi,0,it,zai-org/GLM-4.7-Flash,False
401,id,0,pt,zai-org/GLM-4.7-Flash,False
153,es,0,fr,zai-org/GLM-4.7-Flash,False
153,it,0,fr,zai-org/GLM-4.7-Flash,False
70,zh,0,de,zai-org/GLM-4.7-Flash,False
70,hi,0,de,zai-org/GLM-4.7-Flash,False
63,ja,0,en,zai-org/GLM-4.7-Flash,False
307,zh,0,it,zai-org/GLM-4.7-Flash,False
340,en,0,ja,zai-org/GLM-4.7-Flash,False
70,fr,0,de,zai-org/GLM-4.7-Flash,False
70,ja,0,de,zai-org/GLM-4.7-Flash,False
374,it,0,ko,zai-org/GLM-4.7-Flash,False
340,de,0,ja,zai-org/GLM-4.7-Flash,False
153,fr,0,fr,zai-org/GLM-4.7-Flash,False
374,zh,0,ko,zai-org/GLM-4.7-Flash,False
374,de,0,ko,zai-org/GLM-4.7-Flash,False
374,es,0,ko,zai-org/GLM-4.7-Flash,False
153,ja,0,fr,zai-org/GLM-4.7-Flash,False
374,fr,0,ko,zai-org/GLM-4.7-Flash,False
340,zh,0,ja,zai-org/GLM-4.7-Flash,False
340,ja,0,ja,zai-org/GLM-4.7-Flash,False
374,ja,0,ko,zai-org/GLM-4.7-Flash,False
374,id,0,ko,zai-org/GLM-4.7-Flash,False
340,es,0,ja,zai-org/GLM-4.7-Flash,False
374,hi,0,ko,zai-org/GLM-4.7-Flash,False
495,en,0,zh,zai-org/GLM-4.7-Flash,False
340,it,0,ja,zai-org/GLM-4.7-Flash,False
153,hi,0,fr,zai-org/GLM-4.7-Flash,False
495,fr,0,zh,zai-org/GLM-4.7-Flash,False
